latitude,longitude,blue_band,green_band,depth,stumpf_ratio,log_blue,log_green,bg_ratio
26.16875,50.23125,0.0430625,0.0449,6,0.989016709,-3.14510273,-3.103317484,0.959075724
25.29375,52.14791667,0.0471625,0.0381,17,1.058618748,-3.054156194,-3.267540997,1.237860892
27.43958333,50.37708333,0.0389,0.034,53,1.038179229,-3.246761028,-3.381394754,1.144117647
29.75208333,48.83541667,0.0668,0.0683,4,0.994742623,-2.706052198,-2.683845512,0.978038067
27.87708333,49.37708333,0.05245,0.0496,25,1.014310869,-2.947894944,-3.003764445,1.057459677
26.06458333,52.12708333,0.0393,0.032233333,42,1.057075541,-3.23653076,-3.434754176,1.219234759
24.52291667,54.18958333,0.05485,0.0467,13,1.041849305,-2.903153092,-3.064011114,1.174518201
27.85625,49.25208333,0.059,0.05305,20,1.026768142,-2.830217835,-2.936520414,1.112158341
25.96041667,53.02291667,0.038983333,0.03185,52,1.058391977,-3.244621083,-3.446717897,1.223966499
25.64791667,50.23125,0.0438,0.042,7,1.01122737,-3.128121462,-3.170085661,1.042857143
27.60625,50.71041667,0.0391,0.03045,57,1.073193846,-3.241632812,-3.491669285,1.28407225
29.58541667,48.39791667,0.122971429,0.145733333,2,0.965910483,-2.095803235,-1.925976814,0.843811271
26.46041667,54.46041667,0.0638,0.0554,29,1.035165225,-2.752002089,-2.893175685,1.151624549
27.85625,51.04375,0.04555,0.0397,63,1.037339398,-3.088944655,-3.226404091,1.147355164
25.68958333,53.10625,0.03985,0.0302,50,1.081365417,-3.222632874,-3.499913355,1.319536424
26.29375,51.14791667,0.064,0.0621,12,1.007299334,-2.748872196,-2.77900929,1.030595813
29.21041667,48.33541667,0.067333333,0.0682,5,0.996971148,-2.698099875,-2.685310714,0.987292273
29.06458333,50.39791667,0.0454,0.035075,38,1.072529671,-3.092243174,-3.350266653,1.294369209
27.62708333,50.48125,0.038875,0.0343,60,1.035417502,-3.247403908,-3.372609925,1.133381924
28.73125,48.43958333,0.0535,0.0482,10,1.026919476,-2.928073625,-3.032396258,1.109958506
27.08541667,51.52291667,0.0464,0.0402,68,1.038829894,-3.07045582,-3.213888283,1.154228856
27.83541667,49.96041667,0.0506,0.0471,46,1.018606826,-2.983803703,-3.055482278,1.074309979
26.75208333,55.39791667,0.1796,0.2164,1,0.965335329,-1.717023123,-1.530626732,0.829944547
25.10625,54.14791667,0.0373,0.0354,22,1.014658181,-3.288761952,-3.341043459,1.053672316
27.29375,49.54375,0.0682,0.08925,2,0.940109014,-2.685310714,-2.416313858,0.764145658
25.52291667,52.48125,0.03455,0.0284,33,1.058576094,-3.365347729,-3.561366134,1.216549296
24.83541667,50.81458333,0.05095,0.0563,8,0.97522765,-2.976910519,-2.877060744,0.904973357
25.33541667,52.25208333,0.0512,0.03875,13,1.076182339,-2.972015747,-3.250624523,1.321290323
26.27291667,54.77291667,0.0456,0.036,80,1.065965545,-3.087847562,-3.324236341,1.266666667
27.48125,49.91875,0.0519,0.0466,51,1.02803994,-2.958436489,-3.066154738,1.113733906
29.29375,48.18958333,0.068075,0.073425,16,0.982390647,-2.68714524,-2.611490802,0.927136534
25.58541667,54.96041667,0.03665,0.03295,38,1.030449909,-3.306341851,-3.412764018,1.112291351
26.06458333,50.16875,0.0527,0.0504,3,1.011383771,-2.943139823,-2.987764104,1.045634921
26.37708333,53.89791667,0.0474,0.038,94,1.06076449,-3.04913305,-3.270169119,1.247368421
25.75208333,54.62708333,0.036433333,0.029133333,61,1.066313427,-3.312271182,-3.535872296,1.250572085
26.27291667,53.18958333,0.0458,0.03865,75,1.046445517,-3.083471188,-3.253208504,1.184993532
28.66875,48.68958333,0.0397,0.0361,16,1.026506012,-3.226404091,-3.321462414,1.099722992
24.43958333,52.50208333,0.04445,0.036,27,1.058837703,-3.113390317,-3.324236341,1.234722222
26.35625,55.54375,0.0463,0.0367,69,1.064496143,-3.072613318,-3.304978524,1.261580381
26.27291667,50.23125,0.0628,0.0802,2,0.944220064,-2.767800206,-2.523231764,0.783042394
26.46041667,51.77291667,0.0393,0.0316,38,1.063150152,-3.23653076,-3.454598158,1.243670886
26.66875,50.18958333,0.04525,0.03795,19,1.048382873,-3.095552609,-3.271485775,1.192358366
27.16875,50.02291667,0.037133333,0.0302,47,1.06064633,-3.293240249,-3.499913355,1.229580563
26.04375,53.25208333,0.0416,0.0339,71,1.058092831,-3.179655112,-3.384340265,1.227138643
28.54375,49.33541667,0.0458,0.042,39,1.023173389,-3.083471188,-3.170085661,1.09047619
25.64791667,52.12708333,0.04125,0.0358,32,1.039604607,-3.188104166,-3.329807386,1.152234637
29.50208333,50.12708333,0.0502,0.0461,29,1.022241252,-2.991740252,-3.076942329,1.088937093
29.08541667,50.39791667,0.0451,0.03645,38,1.059216979,-3.098873032,-3.311813821,1.237311385
25.89791667,53.93958333,0.0505,0.0437,76,1.038287505,-2.985781943,-3.130407177,1.155606407
26.18958333,50.77291667,0.056691667,0.0523,18,1.020376785,-2.870128046,-2.950758908,1.083970688
25.29375,52.48125,0.0378625,0.030025,21,1.068174232,-3.273794103,-3.505724911,1.261032473
26.23125,53.18958333,0.045,0.0368,68,1.055793861,-3.101092789,-3.302257434,1.222826087
25.77291667,51.64791667,0.08795,0.08965,5,0.995741749,-2.430986808,-2.411842079,0.981037368
27.58541667,52.46041667,0.06035,0.0551,29,1.022700881,-2.807594331,-2.898605563,1.095281307
26.08541667,54.58541667,0.03935,0.0317,82,1.062546148,-3.235259304,-3.451438598,1.241324921
28.73125,50.83541667,0.0645,0.0523,22,1.05298687,-2.741090055,-2.950758908,1.233269598
28.85625,49.27291667,0.046066667,0.03945,38,1.042191604,-3.077665649,-3.232721232,1.167722864
28.50208333,50.56458333,0.0403,0.0336,55,1.051735397,-3.21140381,-3.393229212,1.199404762
25.81458333,50.39791667,0.0336,0.0283,12,1.051352485,-3.393229212,-3.564893474,1.187279152
24.89791667,51.71041667,0.055,0.052,13,1.014195395,-2.900422094,-2.95651156,1.057692308
27.71041667,49.91875,0.0622,0.0558,50,1.026998318,-2.777400279,-2.88598141,1.114695341
28.06458333,50.48125,0.0384,0.0315375,61,1.057047241,-3.259697819,-3.456577965,1.217598098
25.00208333,54.62708333,0.04785,0.0386,23,1.058802082,-3.039684161,-3.254503003,1.239637306
26.58541667,52.68958333,0.03765,0.0307,80,1.059595399,-3.279422325,-3.483492624,1.226384365
26.31458333,52.04375,0.0499,0.0417,42,1.048122187,-2.997734276,-3.17725415,1.196642686
27.21041667,50.87708333,0.0391,0.0379,63,1.008575454,-3.241632812,-3.272804167,1.031662269
27.89791667,49.81458333,0.05075,0.0486,57,1.011146314,-2.980843661,-3.024131748,1.044238683
26.77291667,56.39791667,0.04765,0.0403,61,1.045323385,-3.043872649,-3.21140381,1.182382134
28.23125,49.02291667,0.05735,0.0522,17,1.023789731,-2.858582435,-2.952672784,1.098659004
26.35625,54.29375,0.0456,0.0354,65,1.070988605,-3.087847562,-3.341043459,1.288135593
25.23125,54.08541667,0.036025,0.0302,23,1.051754518,-3.323542137,-3.499913355,1.192880795
29.46041667,48.60625,0.1038,0.1056,3,0.996310373,-2.265289308,-2.248096908,0.982954545
26.25208333,55.54375,0.0409,0.0346,75,1.047201831,-3.196625216,-3.363901597,1.182080925
28.04375,50.37708333,0.0384,0.03275,60,1.045617347,-3.259697819,-3.418852317,1.172519084
26.52291667,52.60625,0.036966667,0.03,75,1.0613958,-3.297738664,-3.506557897,1.232222233
25.14791667,54.71041667,0.04585,0.03765,27,1.05430655,-3.08238008,-3.279422325,1.217795485
26.41875,52.06458333,0.0403,0.04125,63,0.993736067,-3.21140381,-3.188104166,0.976969697
25.46041667,53.12708333,0.0378,0.03205,34,1.047590936,-3.275446176,-3.440458096,1.179407176
25.79375,54.85625,0.041033333,0.03535,53,1.041815951,-3.193370543,-3.342456887,1.160773211
26.37708333,53.68958333,0.04415,0.0402,89,1.025373391,-3.120162352,-3.213888283,1.098258706
25.50208333,54.06458333,0.0402,0.032428571,38,1.061748974,-3.213888283,-3.428715424,1.239647593
27.48125,52.21041667,0.04595,0.0366,74,1.063195156,-3.08020143,-3.307707039,1.255464481
26.41875,54.16875,0.04535,0.03555,67,1.06818093,-3.093345102,-3.336815123,1.275668073
26.81458333,50.41875,0.0427,0.0332,16,1.071847384,-3.153556359,-3.405205403,1.286144578
24.35625,53.89791667,0.0875,0.0873,4,1.000512005,-2.436116486,-2.438404816,1.002290951
29.14791667,49.98125,0.0522,0.0429,37,1.052199351,-2.952672784,-3.148883453,1.216783217
28.16875,49.08541667,0.0598,0.0569,20,1.012300591,-2.816749618,-2.866459938,1.050966608
26.14791667,54.89791667,0.03795,0.0316,85,1.053027527,-3.271485775,-3.454598158,1.200949367
25.10625,52.93958333,0.0418,0.032,19,1.077086207,-3.174858939,-3.442019376,1.30625
24.75208333,54.29375,0.04285,0.0327,18,1.077516918,-3.150049634,-3.420380201,1.310397554
27.89791667,49.83541667,0.0512,0.0519,55,0.99656162,-2.972015747,-2.958436489,0.986512524
25.02291667,54.71041667,0.0504,0.043625,23,1.038234885,-2.987764104,-3.132124898,1.15530086
26.37708333,51.50208333,0.0476,0.0386,21,1.057368194,-3.044922518,-3.254503003,1.233160622
26.00208333,52.00208333,0.045,0.04355,31,1.008678741,-3.101092789,-3.133845576,1.033295063
27.18958333,50.77291667,0.04205,0.03565,62,1.046200848,-3.168895893,-3.334006132,1.179523142
27.37708333,50.39791667,0.0403,0.0339,51,1.049082056,-3.21140381,-3.384340265,1.18879056
26.14791667,55.81458333,0.04265,0.03745,76,1.035887475,-3.154728005,-3.284748569,1.138851802
26.06458333,52.54375,0.0377,0.03135,34,1.053536823,-3.278095185,-3.462541012,1.202551834
28.14791667,50.68958333,0.036,0.0303,61,1.050531739,-3.324236341,-3.496607566,1.188118812
25.00208333,52.31458333,0.0636,0.0489,10,1.067570981,-2.755141809,-3.017977883,1.300613497
26.18958333,51.54375,0.0634,0.05465,19,1.037119853,-2.758291418,-2.906806064,1.16010979
26.85625,53.23125,0.054,0.0456,20,1.044261889,-2.918771232,-3.087847562,1.184210526
29.33541667,48.29375,0.1234,0.151666667,2,0.958927329,-2.092324168,-1.886070147,0.813626372
24.39791667,52.43958333,0.049233333,0.0375,16,1.075111576,-3.011184385,-3.283414346,1.31288888
25.98125,50.33541667,0.03455,0.02965,16,1.045123804,-3.365347729,-3.518293154,1.165261383
27.25208333,50.85625,0.0394,0.0323,70,1.057178343,-3.233989463,-3.432688049,1.219814241
24.71041667,53.71041667,0.0728,0.067,17,1.0197454,-2.620039324,-2.70306266,1.086567164
27.66875,50.64791667,0.0386,0.0312,59,1.061862883,-3.254503003,-3.467337184,1.237179487
26.75208333,51.64791667,0.0416,0.037,52,1.032452207,-3.179655112,-3.296837366,1.124324324
27.29375,50.98125,0.0411,0.0356,66,1.040215169,-3.191747157,-3.335409641,1.154494382
28.93958333,50.04375,0.0552,0.046,51,1.047620432,-2.896792326,-3.079113882,1.2
29.58541667,49.68958333,0.0679,0.058,10,1.038811781,-2.689719244,-2.847312268,1.170689655
24.27291667,52.89791667,0.0778,0.0832,6,0.984821949,-2.553613848,-2.486507931,0.935096154
28.27291667,50.75208333,0.041,0.0333,57,1.059338543,-3.194183212,-3.402197882,1.231231231
28.25208333,51.12708333,0.07655,0.073,20,1.011067505,-2.569811157,-2.617295838,1.048630137
27.02291667,50.33541667,0.0366,0.0322,36,1.036890272,-3.307707039,-3.435788826,1.136645963
24.83541667,56.48125,0.04055,0.03385,22,1.051277657,-3.205219498,-3.38581628,1.197932053
25.83541667,52.25208333,0.035433333,0.0305,39,1.04386726,-3.340102292,-3.490028595,1.161748623
24.25208333,54.02291667,0.0666,0.0777,2,0.964586307,-2.709050701,-2.554900022,0.857142857
27.52291667,51.16875,0.0453,0.036,70,1.064123589,-3.094448246,-3.324236341,1.258333333
25.50208333,54.48125,0.0356,0.0301,43,1.049293354,-3.335409641,-3.503230107,1.182724252
26.56458333,55.00208333,0.1442,0.1444,8,0.999721272,-1.936554054,-1.935168053,0.998614958
24.37708333,53.14791667,0.068891667,0.06805,5,1.002912747,-2.675220052,-2.68751255,1.012368361
25.37708333,54.06458333,0.0387,0.0306,30,1.068646475,-3.251915679,-3.48675527,1.264705882
26.10625,55.77291667,0.0412,0.03255,77,1.067664643,-3.189317023,-3.42497791,1.265745008
28.37708333,49.83541667,0.0506,0.0554,48,0.977425278,-2.983803703,-2.893175685,0.913357401
27.02291667,51.68958333,0.04475,0.03965,69,1.032879757,-3.106663834,-3.227664331,1.128625473
29.25208333,49.93958333,0.0644,0.05545,32,1.037263753,-2.742641646,-2.892273565,1.161406673
27.71041667,51.35625,0.0912,0.08445,24,1.017333744,-2.394700382,-2.471595636,1.079928952
25.66875,53.04375,0.03815,0.03175,52,1.053105474,-3.266229521,-3.449862554,1.201574803
27.23125,51.39791667,0.0481,0.044,74,1.023543361,-3.034473102,-3.123565645,1.093181818
26.02291667,53.18958333,0.0426,0.03115,68,1.091031381,-3.155901026,-3.468941034,1.367576244
28.35625,49.08541667,0.053,0.05,31,1.014894828,-2.937463365,-2.995732274,1.06
25.25208333,53.41875,0.037925,0.03575,20,1.016513191,-3.272144754,-3.33120501,1.060839161
25.29375,54.83541667,0.0405,0.033725,27,1.052032438,-3.206453305,-3.389515877,1.200889548
26.27291667,55.58541667,0.0456,0.0385,72,1.046361358,-3.087847562,-3.257097038,1.184415584
27.00208333,52.46041667,0.03735,0.030383333,81,1.060470155,-3.287422367,-3.493861077,1.229292389
27.71041667,49.98125,0.0484,0.04675,57,1.009021387,-3.028255465,-3.062941023,1.035294118
26.41875,51.77291667,0.0417,0.0336,41,1.061452116,-3.17725415,-3.393229212,1.241071429
29.93958333,50.04375,0.0988,0.0937,6,1.011673628,-2.314657674,-2.36765709,1.054429029
28.00208333,49.50208333,0.05355,0.0517,46,1.00891101,-2.927139482,-2.962297497,1.035783366
27.77291667,52.06458333,0.0624,0.058133333,2,1.01743308,-2.774190004,-2.845016062,1.073394502
27.60625,50.31458333,0.038358333,0.031766667,58,1.054520386,-3.260783487,-3.449337746,1.2075026
24.83541667,52.37708333,0.049,0.03945,16,1.058988909,-3.015934981,-3.232721232,1.24207858
25.79375,50.25208333,0.0379,0.0336,3,1.034264946,-3.272804167,-3.393229212,1.12797619
27.08541667,50.02291667,0.038875,0.032255556,17,1.053735666,-3.247403908,-3.434064972,1.205218723
29.43958333,49.37708333,0.0532,0.0461,43,1.037392963,-2.933696883,-3.076942329,1.154013015
26.08541667,55.93958333,0.0457,0.03885,58,1.044372452,-3.085656981,-3.248047202,1.176319176
26.98125,53.00208333,0.0513,0.0421,61,1.05284505,-2.970064527,-3.167707538,1.218527316
26.81458333,52.87708333,0.0416,0.0324,86,1.071860368,-3.179655112,-3.429596856,1.283950617
24.10625,53.87708333,0.1538,0.2105,1,0.941334062,-1.872102222,-1.558269626,0.73064133
26.41875,53.33541667,0.0459,0.0394,77,1.041564789,-3.081290162,-3.233989463,1.164974619
26.12708333,53.52291667,0.041175,0.0377,75,1.024291856,-3.189924003,-3.278095185,1.092175066
28.25208333,49.96041667,0.0544,0.0542,56,1.000922499,-2.911391125,-2.915074371,1.003690037
26.14791667,54.31458333,0.041033333,0.0321,96,1.070780887,-3.193370543,-3.438899249,1.278296978
27.62708333,48.98125,0.0963,0.1238,2,0.947869603,-2.34028696,-2.089087919,0.777867528
25.41875,53.06458333,0.03875,0.0307,33,1.068005327,-3.250624523,-3.483492624,1.262214984
24.54375,53.46041667,0.06845,0.0557,8,1.051274732,-2.681651727,-2.887775132,1.228904847
29.66875,48.77291667,0.06995,0.065,4,1.017581845,-2.659974578,-2.733368009,1.076153846
26.27291667,56.41875,0.0402,0.0353,86,1.036472587,-3.213888283,-3.343872315,1.138810198
29.33541667,50.00208333,0.0575,0.04685,32,1.053245788,-2.855970331,-3.06080427,1.227321238
25.43958333,54.39791667,0.03478,0.0313,45,1.030614432,-3.35871277,-3.464137181,1.111182109
26.46041667,52.33541667,0.0387,0.0316,65,1.058694833,-3.251915679,-3.454598158,1.224683544
28.23125,50.73125,0.0374,0.0317,59,1.047841109,-3.286084575,-3.451438598,1.179810726
26.91875,56.23125,0.0628,0.0557,5,1.029844656,-2.767800206,-2.887775132,1.127468582
27.77291667,49.31458333,0.05815,0.0518,22,1.029294224,-2.8447294,-2.96036513,1.122586873
26.96041667,50.31458333,0.0414,0.0367,14,1.033447569,-3.184474398,-3.304978524,1.128065395
25.71041667,54.60625,0.036325,0.030766667,53,1.048468597,-3.31524907,-3.481323415,1.180660876
28.12708333,50.75208333,0.0374,0.0314,61,1.050731812,-3.286084575,-3.460947386,1.191082803
27.96041667,50.77291667,0.03855,0.034125,62,1.034539604,-3.255799179,-3.377725025,1.12967033
26.00208333,54.89791667,0.037966667,0.03215,77,1.047918264,-3.271046688,-3.437342828,1.180922768
28.16875,48.87708333,0.0648,0.0684,7,0.987204154,-2.736449676,-2.682382454,0.947368421
26.60625,51.85625,0.0408,0.039,55,1.012316003,-3.199073198,-3.244193633,1.046153846
25.89791667,50.18958333,0.04255,0.0394,13,1.020936021,-3.157075424,-3.233989463,1.079949239
27.87708333,49.79375,0.0544,0.04945,55,1.024456043,-2.911391125,-3.006793221,1.100101112
29.71041667,50.25208333,0.0912,0.0835,8,1.019934762,-2.394700382,-2.482908647,1.092215569
25.73125,53.08541667,0.04105,0.0318,54,1.073804606,-3.192964443,-3.448288989,1.290880503
27.14791667,51.16875,0.0441,0.0382,68,1.039426503,-3.121295497,-3.264919763,1.154450262
25.31458333,54.87708333,0.042775,0.0359,27,1.048933086,-3.151801459,-3.327017983,1.191504178
29.39791667,49.83541667,0.0548,0.0467,25,1.041612038,-2.904065085,-3.064011114,1.173447537
28.10625,50.68958333,0.0364,0.0301,61,1.055820883,-3.313186504,-3.503230107,1.209302326
26.66875,51.96041667,0.041,0.039,60,1.013650765,-3.194183212,-3.244193633,1.051282051
27.21041667,49.62708333,0.0888,0.1032,3,0.967588325,-2.421368629,-2.271086426,0.860465116
27.12708333,51.06458333,0.04415,0.037833333,65,1.04249774,-3.120162352,-3.27456474,1.166960363
26.02291667,55.89791667,0.04385,0.0381,44,1.038613231,-3.12698056,-3.267540997,1.150918635
25.64791667,51.73125,0.0765,0.0703,7,1.019873848,-2.570464538,-2.65498348,1.088193457
29.39791667,48.41875,0.126733333,0.1409,2,0.978584438,-2.06567014,-1.95970486,0.899455877
24.33541667,51.41875,0.055275,0.06735,3,0.953067284,-2.895434552,-2.697852376,0.820712695
25.73125,51.79375,0.06985,0.0607,22,1.034195887,-2.661405193,-2.801811581,1.150741351
26.77291667,52.85625,0.0375,0.0338,89,1.029507538,-3.283414346,-3.387294476,1.109467456
25.50208333,54.56458333,0.0387,0.0306,45,1.068646475,-3.251915679,-3.48675527,1.264705882
27.33541667,49.37708333,0.0758,0.1058,3,0.928467529,-2.579656986,-2.24620476,0.716446125
25.58541667,54.87708333,0.036625,0.0335,38,1.025397828,-3.307024212,-3.39620984,1.093283582
29.52291667,50.37708333,0.072,0.067,12,1.017117422,-2.63108916,-2.70306266,1.074626866
28.12708333,49.37708333,0.0526,0.0556,34,0.98619598,-2.945039159,-2.889572078,0.946043165
27.93958333,48.81458333,0.048875,0.0614,3,0.944590452,-3.018489261,-2.790345444,0.796009772
27.12708333,51.79375,0.0469,0.04125,50,1.034510377,-3.059737604,-3.188104166,1.136969697
24.60625,54.12708333,0.04255,0.0328,18,1.074561429,-3.157075424,-3.417326764,1.297256098
26.93958333,50.37708333,0.03795,0.0319,27,1.050153986,-3.271485775,-3.445149269,1.189655172
29.27291667,48.35625,0.1073,0.126733333,2,0.965622974,-2.232126629,-2.06567014,0.846659655
24.79375,53.54375,0.0644,0.0603,13,1.01604689,-2.742641646,-2.808423175,1.067993367
24.35625,52.25208333,0.046933333,0.0357,18,1.076521938,-3.059027131,-3.33260459,1.314659188
28.52291667,50.48125,0.040375,0.032925,56,1.05837578,-3.209544497,-3.413523031,1.22627183
26.25208333,54.00208333,0.043925,0.041375,90,1.016065536,-3.125271645,-3.185078445,1.06163142
28.66875,49.83541667,0.0556,0.0544,54,1.005459725,-2.889572078,-2.911391125,1.022058824
25.54375,54.16875,0.034275,0.027775,43,1.063258503,-3.373339054,-3.583618943,1.234023402
27.64791667,49.56458333,0.05005,0.04775,33,1.012168571,-2.994732773,-3.041776212,1.048167539
29.14791667,49.66875,0.045,0.04005,38,1.031579879,-3.101092789,-3.217626605,1.123595506
25.77291667,55.81458333,0.08275,0.08745,8,0.987644295,-2.491931265,-2.436688078,0.946255003
25.93958333,50.93958333,0.036,0.0345,6,1.012019233,-3.324236341,-3.366795955,1.043478261
27.93958333,49.02291667,0.0812,0.0882,4,0.981540408,-2.510840032,-2.428148316,0.920634921
26.08541667,55.71041667,0.04305,0.0334,81,1.072339258,-3.145393048,-3.399199379,1.288922156
27.60625,50.04375,0.0374,0.031316667,50,1.051542538,-3.286084575,-3.463604831,1.194252249
25.71041667,52.56458333,0.0372,0.0295,45,1.068525932,-3.291446518,-3.523365016,1.261016949
29.35625,48.56458333,0.1058,0.1065,2,0.998587348,-2.24620476,-2.239610294,0.99342723
24.37708333,53.71041667,0.0603,0.0542,14,1.026711675,-2.808423175,-2.915074371,1.112546125
28.31458333,49.41875,0.0487,0.0382,43,1.066663321,-3.022076249,-3.264919763,1.27486911
25.81458333,52.27291667,0.03485,0.0274,39,1.07264975,-3.356702142,-3.597212266,1.27189781
24.50208333,51.98125,0.0582,0.04825,12,1.048366972,-2.843869924,-3.031359451,1.206217617
27.06458333,50.91875,0.037366667,0.0344,63,1.02338077,-3.286976229,-3.369698715,1.08624032
29.00208333,50.50208333,0.04595,0.03334,43,1.091479361,-3.08020143,-3.400997402,1.378224355
26.21041667,52.87708333,0.04,0.0321,69,1.063428237,-3.218875825,-3.438899249,1.246105919
28.21041667,49.37708333,0.0504,0.04355,44,1.038708258,-2.987764104,-3.133845576,1.157290471
26.21041667,50.73125,0.064375,0.06,12,1.017189759,-2.74302992,-2.813410717,1.072916667
28.81458333,50.00208333,0.04455,0.04035,49,1.0267798,-3.111143125,-3.210163884,1.104089219
29.00208333,50.23125,0.0514,0.0461,50,1.028407866,-2.968117107,-3.076942329,1.114967462
27.71041667,51.29375,0.078,0.072,29,1.018716146,-2.551046452,-2.63108916,1.083333333
26.81458333,52.27291667,0.03615,0.0291,61,1.064359426,-3.32007833,-3.537017105,1.242268041
26.62708333,53.73125,0.0539,0.0457,56,1.043178424,-2.920624801,-3.085656981,1.179431072
24.85625,52.60625,0.07395,0.0639,6,1.03513558,-2.60436609,-2.750435918,1.157276995
24.39791667,54.14791667,0.07,0.06975,8,1.000842848,-2.659260037,-2.662837858,1.003584229
25.21041667,54.81458333,0.0436,0.035275,29,1.059464574,-3.132698129,-3.344580781,1.236002835
26.58541667,50.31458333,0.0475,0.0425,10,1.029664092,-3.047025568,-3.158251203,1.117647059
28.91875,49.12708333,0.0445,0.037,37,1.051114781,-3.11226609,-3.296837366,1.202702703
30.12708333,49.23125,0.1508,0.1904,2,0.955578773,-1.891800823,-1.658628157,0.792016807
27.91875,49.81458333,0.05225,0.0496,53,1.013332269,-2.951715388,-3.003764445,1.053427419
26.79375,50.06458333,0.06078,0.05955,6,1.005002547,-2.800494491,-2.820938983,1.020654912
26.50208333,54.18958333,0.04895,0.0397,43,1.056894377,-3.01695591,-3.226404091,1.232997481
28.39791667,50.08541667,0.0448,0.03845,57,1.041883919,-3.10554714,-3.258396583,1.165149545
26.58541667,55.96041667,0.0435,0.03525,55,1.059030861,-3.134994341,-3.34528975,1.234042553
26.73125,53.60625,0.0633,0.0571,23,1.025484847,-2.75986995,-2.862951162,1.108581436
25.16875,53.77291667,0.0465,0.0388,32,1.049483672,-3.068302966,-3.249335032,1.198453608
29.35625,49.62708333,0.0511,0.0405,21,1.062811012,-2.973970782,-3.206453305,1.261728395
25.75208333,55.73125,0.0575,0.0572,17,1.001292717,-2.855970331,-2.861201381,1.005244755
26.10625,55.79375,0.0419,0.0336,75,1.062813522,-3.172469452,-3.393229212,1.24702381
25.41875,56.48125,0.03755,0.03025,88,1.063404439,-3.282081901,-3.498259095,1.241322314
26.46041667,55.04375,0.1096,0.1018,11,1.015969524,-2.210917904,-2.284745175,1.076620825
28.60625,49.64791667,0.0521,0.0525,47,0.998069028,-2.95459033,-2.946942109,0.992380952
27.29375,51.73125,0.0509,0.0442,43,1.037252147,-2.977892355,-3.11903049,1.15158371
29.12708333,48.66875,0.06955,0.061,17,1.031908557,-2.665709361,-2.796881415,1.140163934
24.41875,52.43958333,0.04265,0.0343,25,1.061633087,-3.154728005,-3.372609925,1.243440233
24.79375,53.37708333,0.0493,0.043,19,1.036351154,-3.009831198,-3.146555163,1.146511628
25.98125,52.21041667,0.038733333,0.0333,32,1.043115298,-3.251054732,-3.402197882,1.163163153
27.50208333,49.39791667,0.06285,0.0643,8,0.994521828,-2.767004344,-2.744195648,0.977449456
25.56458333,55.14791667,0.0502,0.0439,21,1.03545842,-2.991740252,-3.125840959,1.143507973
26.23125,51.33541667,0.058,0.05035,14,1.036091973,-2.847312268,-2.98875666,1.151936445
26.41875,51.87708333,0.0438,0.0351,42,1.062231639,-3.128121462,-3.349554149,1.247863248
27.27291667,50.73125,0.0401,0.0341,64,1.045923857,-3.216378945,-3.378457895,1.175953079
29.48125,50.25208333,0.0596,0.055,27,1.020043851,-2.820099705,-2.900422094,1.083636364
24.73125,54.35625,0.048666667,0.03985,19,1.054237529,-3.022760939,-3.222632874,1.221246349
28.04375,50.81458333,0.0391,0.032,61,1.05781934,-3.241632812,-3.442019376,1.221875
28.43958333,50.41875,0.04175,0.030833333,54,1.08840443,-3.176055828,-3.479158934,1.354054069
27.46041667,51.85625,0.0524,0.0484,52,1.020468303,-2.948848688,-3.028255465,1.082644628
24.66875,54.10625,0.04055,0.0328,20,1.060768259,-3.205219498,-3.417326764,1.236280488
26.71041667,51.87708333,0.04535,0.03475,59,1.075033013,-3.093345102,-3.359575707,1.305035971
26.50208333,50.91875,0.06065,0.05605,11,1.019590339,-2.802635644,-2.881511129,1.082069581
28.35625,49.98125,0.04915,0.040233333,56,1.054180648,-3.012878432,-3.213059448,1.221623871
27.06458333,50.98125,0.0376,0.033,70,1.037321952,-3.280751229,-3.411247718,1.139393939
25.02291667,52.85625,0.047,0.0384,18,1.055396644,-3.057607677,-3.259697819,1.223958333
30.31458333,48.23125,0.05675,0.09025,8,0.896964058,-2.869099623,-2.405171682,0.628808864
29.71041667,48.73125,0.0866,0.093,2,0.984269584,-2.446455463,-2.375155786,0.931182796
29.14791667,48.93958333,0.0435,0.0404,27,1.019987714,-3.134994341,-3.208925494,1.076732673
27.31458333,49.68958333,0.074,0.0818,4,0.97724663,-2.603690186,-2.503478035,0.904645477
28.48125,50.08541667,0.0442,0.0375,59,1.045355517,-3.11903049,-3.283414346,1.178666667
25.85625,55.81458333,0.0458,0.0415,22,1.026462366,-3.083471188,-3.182061852,1.103614458
25.37708333,52.77291667,0.0332,0.0278,25,1.053387047,-3.405205403,-3.582719258,1.194244604
26.56458333,56.00208333,0.0461,0.0371,58,1.060104871,-3.076942329,-3.294138309,1.242587601
24.79375,52.02291667,0.175533333,0.202466667,2,0.973120368,-1.739926322,-1.597180013,0.866973984
27.16875,51.48125,0.0401,0.03445,74,1.042906329,-3.216378945,-3.368246282,1.164005806
27.10625,52.60625,0.04365,0.03618,76,1.052304992,-3.131551997,-3.319248799,1.206467662
26.48125,54.35625,0.0513,0.04445,37,1.037773327,-2.970064527,-3.113390317,1.154105737
27.77291667,49.02291667,0.053166667,0.055475,6,0.989416946,-2.934323639,-2.89182281,0.958389671
24.54375,53.14791667,0.0701,0.0602,9,1.037155348,-2.657832485,-2.810082927,1.164451827
