blue_angle,green_angle,log_blue_angle,log_green_angle,bg_ratio_angle,stumpf_angle,depth
0.4473787006694326,0.3709300797887556,1.6604198862214758,1.5361217170264903,1.3644284645799563,1.663349859616166,15.0
0.24777897267845495,0.1710666449303041,1.262282217278306,1.042044110136724,1.7030950654697994,2.0007671342832802,26.0
1.076767881269335,0.9790908575570112,2.3073521903367777,2.2390417125158866,1.1786728601840142,1.507476408936184,6.0
0.36220467881121365,0.2850539383958875,1.5137265978875418,1.3594543591916741,1.4662224815339717,1.7593723128012,10.0
0.3961404563192582,0.3083656254805782,1.5753994852699194,1.4113752826074717,1.498288912208478,1.7828170543066415,20.0
0.3900224569938643,0.4648624659829506,1.5646230908682837,1.6932129079887095,0.6602118704548481,0.9948979823771884,2.0
0.39461095648790967,0.3003093806792513,1.5727188271261157,1.3938085511644749,1.5496800979815901,1.826947236758488,16.0
0.2156594762201367,0.1480977767733294,1.1749347291356727,0.9595301851245464,1.687019032697499,1.9998993637119247,28.0
0.8182824097714407,0.7144346453602279,2.1000513941270587,2.003829005315418,1.267735104106688,1.5752502113267015,15.0
0.7085407968721869,0.6499846869496124,1.9929276069416089,1.934376642180243,1.154147564757135,1.4846536123611722,4.0
0.23477822411199278,0.16455308530369933,1.2280561837399881,1.0194918560338353,1.6611678575517235,1.9670194911379157,27.0
0.3224185644482611,0.2509434550881415,1.4348662358815445,1.2768768248059215,1.4801651603737789,1.777497230640308,10.0
0.360961960198243,0.3167646892096212,1.5113763374814866,1.4292898886928644,1.2330811160275974,1.549600557583056,5.0
0.4680269483926371,0.3825859233311009,1.6923040429948855,1.557366036002077,1.3987131716081775,1.6912134313099303,8.0
0.304370466438349,0.20706263234048833,1.3963879424494419,1.1564107958433847,1.773911691694024,2.0421499411707638,15.0
0.47032119813965984,0.3483040305594969,1.6957703136989792,1.493208163152687,1.6310003974998672,1.8824882345592977,9.0
0.48102769695909925,0.407954523982088,1.7117525386784442,1.6017504375305442,1.317532843555356,1.6217353185941752,19.0
0.25064678486223335,0.19437833201499483,1.2696408501960978,1.117939092446861,1.4617311123177033,1.7732182322602847,4.0
0.27683946947407617,0.2146046487502412,1.3339194505126062,1.1784426721185453,1.4733841313849128,1.7791347371269817,20.0
